================================================================================
IBKR 10-Year 5-Minute Bar Data Downloader
================================================================================
Symbols:    SPY, QQQ, AAPL, NVDA, MSFT, SMCI, IWM, HYG, LQD, TLT, GLD
Date range: 2016-01-01 to 2026-02-25
Port:       4002
Client ID:  55
Sleep:      11.0s between requests
Resume:     True
Cache dir:  /Users/mahimnpatel/Documents/Dev/randomThings/data/cache
Manifest:   /Users/mahimnpatel/Documents/Dev/randomThings/data/download_manifest.json

Download plan: 5830 chunks remaining out of 5830 total
Estimated time: 17h 48m 50s

  [1882/5830] LQD chunk 171/530 | 54570 bars | ETA: 12h 15m 21s
  [1883/5830] TLT chunk 171/530 | 54570 bars | ETA: 12h 15m 10s
  [1884/5830] GLD chunk 171/530 | 54570 bars | ETA: 12h 14m 59s
  [1885/5830] SPY chunk 173/530 | 54918 bars | ETA: 12h 14m 48s
  [1886/5830] QQQ chunk 173/530 | 54918 bars | ETA: 12h 14m 37s
  [1887/5830] AAPL chunk 173/530 | 54918 bars | ETA: 12h 14m 25s
  [1888/5830] NVDA chunk 172/530 | 54900 bars | ETA: 12h 14m 14s
  [1889/5830] MSFT chunk 172/530 | 54900 bars | ETA: 12h 14m 03s
  [1890/5830] SMCI chunk 172/530 | 54948 bars | ETA: 12h 13m 52s
  [1891/5830] IWM chunk 172/530 | 54900 bars | ETA: 12h 13m 41s
  [1892/5830] HYG chunk 172/530 | 54900 bars | ETA: 12h 13m 30s
  [1893/5830] LQD chunk 172/530 | 54900 bars | ETA: 12h 13m 18s
  [1894/5830] TLT chunk 172/530 | 54900 bars | ETA: 12h 13m 07s
  [1895/5830] GLD chunk 172/530 | 54900 bars | ETA: 12h 12m 56s
  [1896/5830] SPY chunk 174/530 | 55248 bars | ETA: 12h 12m 45s
  [1897/5830] QQQ chunk 174/530 | 55248 bars | ETA: 12h 12m 34s
  [1898/5830] AAPL chunk 174/530 | 55248 bars | ETA: 12h 12m 23s
  [1899/5830] NVDA chunk 173/530 | 55230 bars | ETA: 12h 12m 11s
  [1900/5830] MSFT chunk 173/530 | 55230 bars | ETA: 12h 12m 00s
  [1901/5830] SMCI chunk 173/530 | 55278 bars | ETA: 12h 11m 49s
  [1902/5830] IWM chunk 173/530 | 55230 bars | ETA: 12h 11m 38s
  [1903/5830] HYG chunk 173/530 | 55230 bars | ETA: 12h 11m 27s
  [1904/5830] LQD chunk 173/530 | 55230 bars | ETA: 12h 11m 16s
  [1905/5830] TLT chunk 173/530 | 55230 bars | ETA: 12h 11m 04s
  [1906/5830] GLD chunk 173/530 | 55230 bars | ETA: 12h 10m 53s
  [1907/5830] SPY chunk 175/530 | 55590 bars | ETA: 12h 10m 42s
  [1908/5830] QQQ chunk 175/530 | 55590 bars | ETA: 12h 10m 31s
  [1909/5830] AAPL chunk 175/530 | 55590 bars | ETA: 12h 10m 20s
  [1910/5830] NVDA chunk 174/530 | 55560 bars | ETA: 12h 10m 09s
  [1911/5830] MSFT chunk 174/530 | 55560 bars | ETA: 12h 09m 57s
  [1912/5830] SMCI chunk 174/530 | 55608 bars | ETA: 12h 09m 46s
  [1913/5830] IWM chunk 174/530 | 55560 bars | ETA: 12h 09m 35s
  [1914/5830] HYG chunk 174/530 | 55560 bars | ETA: 12h 09m 24s
  [1915/5830] LQD chunk 174/530 | 55560 bars | ETA: 12h 09m 13s
  [1916/5830] TLT chunk 174/530 | 55560 bars | ETA: 12h 09m 02s
  [1917/5830] GLD chunk 174/530 | 55560 bars | ETA: 12h 08m 51s
  [1918/5830] SPY chunk 176/530 | 55932 bars | ETA: 12h 08m 39s
  [1919/5830] QQQ chunk 176/530 | 55932 bars | ETA: 12h 08m 28s
  [1920/5830] AAPL chunk 176/530 | 55932 bars | ETA: 12h 08m 17s
  [1921/5830] NVDA chunk 175/530 | 55902 bars | ETA: 12h 08m 06s
  [1922/5830] MSFT chunk 175/530 | 55902 bars | ETA: 12h 07m 55s
  [1923/5830] SMCI chunk 175/530 | 55950 bars | ETA: 12h 07m 43s
  [1924/5830] IWM chunk 175/530 | 55902 bars | ETA: 12h 07m 32s
  [1925/5830] HYG chunk 175/530 | 55902 bars | ETA: 12h 07m 21s
  [1926/5830] LQD chunk 175/530 | 55902 bars | ETA: 12h 07m 10s
  [1927/5830] TLT chunk 175/530 | 55902 bars | ETA: 12h 06m 59s
  [1928/5830] GLD chunk 175/530 | 55902 bars | ETA: 12h 06m 48s
  [1929/5830] SPY chunk 177/530 | 56274 bars | ETA: 12h 06m 37s
  [1930/5830] QQQ chunk 177/530 | 56274 bars | ETA: 12h 06m 25s
  [1931/5830] AAPL chunk 177/530 | 56274 bars | ETA: 12h 06m 14s
  [1932/5830] NVDA chunk 176/530 | 56244 bars | ETA: 12h 06m 03s
  [1933/5830] MSFT chunk 176/530 | 56244 bars | ETA: 12h 05m 52s
  [1934/5830] SMCI chunk 176/530 | 56292 bars | ETA: 12h 05m 41s
  [1935/5830] IWM chunk 176/530 | 56244 bars | ETA: 12h 05m 29s
  [1936/5830] HYG chunk 176/530 | 56244 bars | ETA: 12h 05m 18s
  [1937/5830] LQD chunk 176/530 | 56244 bars | ETA: 12h 05m 07s
  [1938/5830] TLT chunk 176/530 | 56244 bars | ETA: 12h 04m 56s
  [1939/5830] GLD chunk 176/530 | 56244 bars | ETA: 12h 04m 45s
  [1940/5830] SPY chunk 178/530 | 56616 bars | ETA: 12h 04m 34s
  [1941/5830] QQQ chunk 178/530 | 56616 bars | ETA: 12h 04m 23s
  [1942/5830] AAPL chunk 178/530 | 56616 bars | ETA: 12h 04m 15s
  [1943/5830] NVDA chunk 177/530 | 56586 bars | ETA: 12h 04m 03s
  [1944/5830] MSFT chunk 177/530 | 56586 bars | ETA: 12h 03m 52s
  [1945/5830] SMCI chunk 177/530 | 56634 bars | ETA: 12h 03m 41s
  [1946/5830] IWM chunk 177/530 | 56586 bars | ETA: 12h 03m 30s
  [1947/5830] HYG chunk 177/530 | 56586 bars | ETA: 12h 03m 19s
  [1948/5830] LQD chunk 177/530 | 56586 bars | ETA: 12h 03m 08s
  [1949/5830] TLT chunk 177/530 | 56586 bars | ETA: 12h 02m 56s
  [1950/5830] GLD chunk 177/530 | 56586 bars | ETA: 12h 02m 45s
  [1951/5830] SPY chunk 179/530 | 56958 bars | ETA: 12h 02m 34s
  [1952/5830] QQQ chunk 179/530 | 56958 bars | ETA: 12h 02m 23s
  [1953/5830] AAPL chunk 179/530 | 56958 bars | ETA: 12h 02m 12s
  [1954/5830] NVDA chunk 178/530 | 56928 bars | ETA: 12h 02m 01s
  [1955/5830] MSFT chunk 178/530 | 56928 bars | ETA: 12h 01m 49s
  [1956/5830] SMCI chunk 178/530 | 56976 bars | ETA: 12h 01m 38s
  [1957/5830] IWM chunk 178/530 | 56928 bars | ETA: 12h 01m 27s
  [1958/5830] HYG chunk 178/530 | 56928 bars | ETA: 12h 01m 16s
  [1959/5830] LQD chunk 178/530 | 56928 bars | ETA: 12h 01m 05s
  [1960/5830] TLT chunk 178/530 | 56928 bars | ETA: 12h 00m 54s
  [1961/5830] GLD chunk 178/530 | 56928 bars | ETA: 12h 00m 42s
  [1962/5830] SPY chunk 180/530 | 57300 bars | ETA: 12h 00m 31s
  [1963/5830] QQQ chunk 180/530 | 57300 bars | ETA: 12h 00m 20s
  [1964/5830] AAPL chunk 180/530 | 57300 bars | ETA: 12h 00m 09s
  [1965/5830] NVDA chunk 179/530 | 57270 bars | ETA: 11h 59m 58s
  [1966/5830] MSFT chunk 179/530 | 57270 bars | ETA: 11h 59m 47s
  [1967/5830] SMCI chunk 179/530 | 57318 bars | ETA: 11h 59m 35s
  [1968/5830] IWM chunk 179/530 | 57270 bars | ETA: 11h 59m 24s
  [1969/5830] HYG chunk 179/530 | 57270 bars | ETA: 11h 59m 13s
  [1970/5830] LQD chunk 179/530 | 57270 bars | ETA: 11h 59m 02s
  [1971/5830] TLT chunk 179/530 | 57270 bars | ETA: 11h 58m 51s
  [1972/5830] GLD chunk 179/530 | 57270 bars | ETA: 11h 58m 40s
  [1973/5830] SPY chunk 181/530 | 57642 bars | ETA: 11h 58m 28s
  [1974/5830] QQQ chunk 181/530 | 57642 bars | ETA: 11h 58m 17s
  [1975/5830] AAPL chunk 181/530 | 57642 bars | ETA: 11h 58m 06s
  [1976/5830] NVDA chunk 180/530 | 57612 bars | ETA: 11h 57m 55s
  [1977/5830] MSFT chunk 180/530 | 57612 bars | ETA: 11h 57m 44s
  [1978/5830] SMCI chunk 180/530 | 57660 bars | ETA: 11h 57m 33s
  [1979/5830] IWM chunk 180/530 | 57612 bars | ETA: 11h 57m 21s
  [1980/5830] HYG chunk 180/530 | 57612 bars | ETA: 11h 57m 10s
  [1981/5830] LQD chunk 180/530 | 57612 bars | ETA: 11h 56m 59s
  [1982/5830] TLT chunk 180/530 | 57612 bars | ETA: 11h 56m 48s
  [1983/5830] GLD chunk 180/530 | 57612 bars | ETA: 11h 56m 37s
  [1984/5830] SPY chunk 182/530 | 57984 bars | ETA: 11h 56m 26s
  [1985/5830] QQQ chunk 182/530 | 57984 bars | ETA: 11h 56m 14s
  [1986/5830] AAPL chunk 182/530 | 57984 bars | ETA: 11h 56m 03s
  [1987/5830] NVDA chunk 181/530 | 57954 bars | ETA: 11h 55m 52s
  [1988/5830] MSFT chunk 181/530 | 57954 bars | ETA: 11h 55m 41s
  [1989/5830] SMCI chunk 181/530 | 58002 bars | ETA: 11h 55m 30s
  [1990/5830] IWM chunk 181/530 | 57954 bars | ETA: 11h 55m 18s
  [1991/5830] HYG chunk 181/530 | 57954 bars | ETA: 11h 55m 07s
  [1992/5830] LQD chunk 181/530 | 57954 bars | ETA: 11h 54m 56s
  [1993/5830] TLT chunk 181/530 | 57954 bars | ETA: 11h 54m 45s
  [1994/5830] GLD chunk 181/530 | 57954 bars | ETA: 11h 54m 34s
  [1995/5830] SPY chunk 183/530 | 58248 bars | ETA: 11h 54m 23s
  [1996/5830] QQQ chunk 183/530 | 58248 bars | ETA: 11h 54m 11s
  [1997/5830] AAPL chunk 183/530 | 58248 bars | ETA: 11h 54m 00s
  [1998/5830] NVDA chunk 182/530 | 58296 bars | ETA: 11h 53m 49s
  [1999/5830] MSFT chunk 182/530 | 58296 bars | ETA: 11h 53m 38s
  [2000/5830] SMCI chunk 182/530 | 58344 bars | ETA: 11h 53m 27s
  [2001/5830] IWM chunk 182/530 | 58296 bars | ETA: 11h 53m 15s
  [2002/5830] HYG chunk 182/530 | 58296 bars | ETA: 11h 53m 04s
  [2003/5830] LQD chunk 182/530 | 58296 bars | ETA: 11h 52m 53s
  [2004/5830] TLT chunk 182/530 | 58296 bars | ETA: 11h 52m 42s
  [2005/5830] GLD chunk 182/530 | 58296 bars | ETA: 11h 52m 31s
  [2006/5830] SPY chunk 184/530 | 58590 bars | ETA: 11h 52m 20s
  [2007/5830] QQQ chunk 184/530 | 58590 bars | ETA: 11h 52m 08s
  [2008/5830] AAPL chunk 184/530 | 58590 bars | ETA: 11h 51m 57s
  [2009/5830] NVDA chunk 183/530 | 58560 bars | ETA: 11h 51m 46s
  [2010/5830] MSFT chunk 183/530 | 58560 bars | ETA: 11h 51m 35s
  [2011/5830] SMCI chunk 183/530 | 58608 bars | ETA: 11h 51m 24s
  [2012/5830] IWM chunk 183/530 | 58560 bars | ETA: 11h 51m 13s
  [2013/5830] HYG chunk 183/530 | 58560 bars | ETA: 11h 51m 01s
  [2014/5830] LQD chunk 183/530 | 58560 bars | ETA: 11h 50m 50s
  [2015/5830] TLT chunk 183/530 | 58560 bars | ETA: 11h 50m 39s
  [2016/5830] GLD chunk 183/530 | 58560 bars | ETA: 11h 50m 28s
  [2017/5830] SPY chunk 185/530 | 58932 bars | ETA: 11h 50m 17s
  [2018/5830] QQQ chunk 185/530 | 58932 bars | ETA: 11h 50m 06s
  [2019/5830] AAPL chunk 185/530 | 58932 bars | ETA: 11h 49m 54s
  [2020/5830] NVDA chunk 184/530 | 58902 bars | ETA: 11h 49m 43s
  [2021/5830] MSFT chunk 184/530 | 58902 bars | ETA: 11h 49m 32s
  [2022/5830] SMCI chunk 184/530 | 58950 bars | ETA: 11h 49m 21s
  [2023/5830] IWM chunk 184/530 | 58902 bars | ETA: 11h 49m 10s
  [2024/5830] HYG chunk 184/530 | 58902 bars | ETA: 11h 48m 59s
  [2025/5830] LQD chunk 184/530 | 58902 bars | ETA: 11h 48m 47s
  [2026/5830] TLT chunk 184/530 | 58902 bars | ETA: 11h 48m 36s
  [2027/5830] GLD chunk 184/530 | 58902 bars | ETA: 11h 48m 25s
  [2028/5830] SPY chunk 186/530 | 59274 bars | ETA: 11h 48m 14s
  [2029/5830] QQQ chunk 186/530 | 59274 bars | ETA: 11h 48m 03s
  [2030/5830] AAPL chunk 186/530 | 59274 bars | ETA: 11h 47m 52s
  [2031/5830] NVDA chunk 185/530 | 59244 bars | ETA: 11h 47m 40s
  [2032/5830] MSFT chunk 185/530 | 59244 bars | ETA: 11h 47m 29s
  [2033/5830] SMCI chunk 185/530 | 59292 bars | ETA: 11h 47m 18s
  [2034/5830] IWM chunk 185/530 | 59244 bars | ETA: 11h 47m 07s
  [2035/5830] HYG chunk 185/530 | 59244 bars | ETA: 11h 46m 56s
  [2036/5830] LQD chunk 185/530 | 59244 bars | ETA: 11h 46m 45s
  [2037/5830] TLT chunk 185/530 | 59244 bars | ETA: 11h 46m 33s
  [2038/5830] GLD chunk 185/530 | 59244 bars | ETA: 11h 46m 22s
  [2039/5830] SPY chunk 187/530 | 59616 bars | ETA: 11h 46m 11s
  [2040/5830] QQQ chunk 187/530 | 59616 bars | ETA: 11h 46m 00s
  [2041/5830] AAPL chunk 187/530 | 59616 bars | ETA: 11h 45m 49s
  [2042/5830] NVDA chunk 186/530 | 59586 bars | ETA: 11h 45m 37s
  [2043/5830] MSFT chunk 186/530 | 59586 bars | ETA: 11h 45m 26s
  [2044/5830] SMCI chunk 186/530 | 59634 bars | ETA: 11h 45m 15s
  [2045/5830] IWM chunk 186/530 | 59586 bars | ETA: 11h 45m 04s
  [2046/5830] HYG chunk 186/530 | 59586 bars | ETA: 11h 44m 53s
  [2047/5830] LQD chunk 186/530 | 59586 bars | ETA: 11h 44m 42s
  [2048/5830] TLT chunk 186/530 | 59586 bars | ETA: 11h 44m 31s
  [2049/5830] GLD chunk 186/530 | 59586 bars | ETA: 11h 44m 19s
  [2050/5830] SPY chunk 188/530 | 59958 bars | ETA: 11h 44m 08s
  [2051/5830] QQQ chunk 188/530 | 59958 bars | ETA: 11h 43m 57s
  [2052/5830] AAPL chunk 188/530 | 59958 bars | ETA: 11h 43m 46s
  [2053/5830] NVDA chunk 187/530 | 59928 bars | ETA: 11h 43m 35s
  [2054/5830] MSFT chunk 187/530 | 59928 bars | ETA: 11h 43m 23s
  [2055/5830] SMCI chunk 187/530 | 59976 bars | ETA: 11h 43m 12s
  [2056/5830] IWM chunk 187/530 | 59928 bars | ETA: 11h 43m 01s
  [2057/5830] HYG chunk 187/530 | 59928 bars | ETA: 11h 42m 50s
  [2058/5830] LQD chunk 187/530 | 59928 bars | ETA: 11h 42m 39s
  [2059/5830] TLT chunk 187/530 | 59928 bars | ETA: 11h 42m 28s
  [2060/5830] GLD chunk 187/530 | 59928 bars | ETA: 11h 42m 17s
  [2061/5830] SPY chunk 189/530 | 60300 bars | ETA: 11h 42m 05s
  [2062/5830] QQQ chunk 189/530 | 60300 bars | ETA: 11h 41m 54s
  [2063/5830] AAPL chunk 189/530 | 60300 bars | ETA: 11h 41m 43s
  [2064/5830] NVDA chunk 188/530 | 60270 bars | ETA: 11h 41m 32s
  [2065/5830] MSFT chunk 188/530 | 60270 bars | ETA: 11h 41m 21s
  [2066/5830] SMCI chunk 188/530 | 60318 bars | ETA: 11h 41m 09s
  [2067/5830] IWM chunk 188/530 | 60270 bars | ETA: 11h 40m 58s
  [2068/5830] HYG chunk 188/530 | 60270 bars | ETA: 11h 40m 47s
  [2069/5830] LQD chunk 188/530 | 60270 bars | ETA: 11h 40m 36s
  [2070/5830] TLT chunk 188/530 | 60270 bars | ETA: 11h 40m 25s
  [2071/5830] GLD chunk 188/530 | 60270 bars | ETA: 11h 40m 14s
  [2072/5830] SPY chunk 190/530 | 60642 bars | ETA: 11h 40m 02s
  [2073/5830] QQQ chunk 190/530 | 60642 bars | ETA: 11h 39m 51s
  [2074/5830] AAPL chunk 190/530 | 60642 bars | ETA: 11h 39m 40s
  [2075/5830] NVDA chunk 189/530 | 60612 bars | ETA: 11h 39m 29s
  [2076/5830] MSFT chunk 189/530 | 60612 bars | ETA: 11h 39m 18s
  [2077/5830] SMCI chunk 189/530 | 60660 bars | ETA: 11h 39m 07s
  [2078/5830] IWM chunk 189/530 | 60612 bars | ETA: 11h 38m 55s
  [2079/5830] HYG chunk 189/530 | 60612 bars | ETA: 11h 38m 44s
  [2080/5830] LQD chunk 189/530 | 60612 bars | ETA: 11h 38m 33s
  [2081/5830] TLT chunk 189/530 | 60612 bars | ETA: 11h 38m 22s
  [2082/5830] GLD chunk 189/530 | 60612 bars | ETA: 11h 38m 11s
  [2083/5830] SPY chunk 191/530 | 60984 bars | ETA: 11h 38m 00s
  [2084/5830] QQQ chunk 191/530 | 60984 bars | ETA: 11h 37m 49s
  [2085/5830] AAPL chunk 191/530 | 60984 bars | ETA: 11h 37m 37s
  [2086/5830] NVDA chunk 190/530 | 60954 bars | ETA: 11h 37m 26s
  [2087/5830] MSFT chunk 190/530 | 60954 bars | ETA: 11h 37m 15s
  [2088/5830] SMCI chunk 190/530 | 61002 bars | ETA: 11h 37m 04s
  [2089/5830] IWM chunk 190/530 | 60954 bars | ETA: 11h 36m 53s
  [2090/5830] HYG chunk 190/530 | 60954 bars | ETA: 11h 36m 41s
  [2091/5830] LQD chunk 190/530 | 60954 bars | ETA: 11h 36m 30s
  [2092/5830] TLT chunk 190/530 | 60954 bars | ETA: 11h 36m 19s
  [2093/5830] GLD chunk 190/530 | 60954 bars | ETA: 11h 36m 08s
  [2094/5830] SPY chunk 192/530 | 61248 bars | ETA: 11h 35m 57s
  [2095/5830] QQQ chunk 192/530 | 61248 bars | ETA: 11h 35m 46s
  [2096/5830] AAPL chunk 192/530 | 61248 bars | ETA: 11h 35m 34s
  [2097/5830] NVDA chunk 191/530 | 61296 bars | ETA: 11h 35m 23s
  [2098/5830] MSFT chunk 191/530 | 61296 bars | ETA: 11h 35m 12s
  [2099/5830] SMCI chunk 191/530 | 61344 bars | ETA: 11h 35m 01s
  [2100/5830] IWM chunk 191/530 | 61296 bars | ETA: 11h 34m 49s
  [2101/5830] HYG chunk 191/530 | 61296 bars | ETA: 11h 34m 38s
  [2102/5830] LQD chunk 191/530 | 61296 bars | ETA: 11h 34m 27s
  [2103/5830] TLT chunk 191/530 | 61296 bars | ETA: 11h 34m 16s
  [2104/5830] GLD chunk 191/530 | 61296 bars | ETA: 11h 34m 05s
  [2105/5830] SPY chunk 193/530 | 61590 bars | ETA: 11h 33m 54s
  [2106/5830] QQQ chunk 193/530 | 61590 bars | ETA: 11h 33m 42s
  [2107/5830] AAPL chunk 193/530 | 61590 bars | ETA: 11h 33m 31s
  [2108/5830] NVDA chunk 192/530 | 61560 bars | ETA: 11h 33m 20s
  [2109/5830] MSFT chunk 192/530 | 61560 bars | ETA: 11h 33m 09s
  [2110/5830] SMCI chunk 192/530 | 61608 bars | ETA: 11h 32m 58s
  [2111/5830] IWM chunk 192/530 | 61560 bars | ETA: 11h 32m 46s
  [2112/5830] HYG chunk 192/530 | 61560 bars | ETA: 11h 32m 35s
  [2113/5830] LQD chunk 192/530 | 61560 bars | ETA: 11h 32m 24s
  [2114/5830] TLT chunk 192/530 | 61560 bars | ETA: 11h 32m 13s
  [2115/5830] GLD chunk 192/530 | 61560 bars | ETA: 11h 32m 02s
  [2116/5830] SPY chunk 194/530 | 61854 bars | ETA: 11h 31m 51s
  [2117/5830] QQQ chunk 194/530 | 61854 bars | ETA: 11h 31m 39s
  [2118/5830] AAPL chunk 194/530 | 61854 bars | ETA: 11h 31m 28s
  [2119/5830] NVDA chunk 193/530 | 61902 bars | ETA: 11h 31m 17s
  [2120/5830] MSFT chunk 193/530 | 61902 bars | ETA: 11h 31m 06s
  [2121/5830] SMCI chunk 193/530 | 61950 bars | ETA: 11h 30m 55s
  [2122/5830] IWM chunk 193/530 | 61902 bars | ETA: 11h 30m 43s
  [2123/5830] HYG chunk 193/530 | 61902 bars | ETA: 11h 30m 32s
  [2124/5830] LQD chunk 193/530 | 61902 bars | ETA: 11h 30m 21s
  [2125/5830] TLT chunk 193/530 | 61902 bars | ETA: 11h 30m 10s
  [2126/5830] GLD chunk 193/530 | 61902 bars | ETA: 11h 29m 59s
  [2127/5830] SPY chunk 195/530 | 62196 bars | ETA: 11h 29m 48s
  [2128/5830] QQQ chunk 195/530 | 62196 bars | ETA: 11h 29m 36s
  [2129/5830] AAPL chunk 195/530 | 62196 bars | ETA: 11h 29m 25s
  [2130/5830] NVDA chunk 194/530 | 62166 bars | ETA: 11h 29m 14s
  [2131/5830] MSFT chunk 194/530 | 62166 bars | ETA: 11h 29m 03s
  [2132/5830] SMCI chunk 194/530 | 62214 bars | ETA: 11h 28m 52s
  [2133/5830] IWM chunk 194/530 | 62166 bars | ETA: 11h 28m 41s
  [2134/5830] HYG chunk 194/530 | 62166 bars | ETA: 11h 28m 29s
  [2135/5830] LQD chunk 194/530 | 62166 bars | ETA: 11h 28m 18s
  [2136/5830] TLT chunk 194/530 | 62166 bars | ETA: 11h 28m 07s
  [2137/5830] GLD chunk 194/530 | 62166 bars | ETA: 11h 27m 56s
  [2138/5830] SPY chunk 196/530 | 62538 bars | ETA: 11h 27m 45s
  [2139/5830] QQQ chunk 196/530 | 62538 bars | ETA: 11h 27m 34s
  [2140/5830] AAPL chunk 196/530 | 62538 bars | ETA: 11h 27m 22s
  [2141/5830] NVDA chunk 195/530 | 62508 bars | ETA: 11h 27m 11s
  [2142/5830] MSFT chunk 195/530 | 62508 bars | ETA: 11h 27m 00s
  [2143/5830] SMCI chunk 195/530 | 62556 bars | ETA: 11h 26m 49s
  [2144/5830] IWM chunk 195/530 | 62508 bars | ETA: 11h 26m 38s
  [2145/5830] HYG chunk 195/530 | 62508 bars | ETA: 11h 26m 26s
  [2146/5830] LQD chunk 195/530 | 62508 bars | ETA: 11h 26m 15s
  [2147/5830] TLT chunk 195/530 | 62508 bars | ETA: 11h 26m 04s
  [2148/5830] GLD chunk 195/530 | 62508 bars | ETA: 11h 25m 53s
  [2149/5830] SPY chunk 197/530 | 62802 bars | ETA: 11h 25m 42s
  [2150/5830] QQQ chunk 197/530 | 62802 bars | ETA: 11h 25m 31s
  [2151/5830] AAPL chunk 197/530 | 62802 bars | ETA: 11h 25m 20s
  [2152/5830] NVDA chunk 196/530 | 62850 bars | ETA: 11h 25m 08s
  [2153/5830] MSFT chunk 196/530 | 62850 bars | ETA: 11h 24m 57s
  [2154/5830] SMCI chunk 196/530 | 62898 bars | ETA: 11h 24m 46s
  [2155/5830] IWM chunk 196/530 | 62850 bars | ETA: 11h 24m 35s
  [2156/5830] HYG chunk 196/530 | 62850 bars | ETA: 11h 24m 23s
  [2157/5830] LQD chunk 196/530 | 62850 bars | ETA: 11h 24m 12s
  [2158/5830] TLT chunk 196/530 | 62850 bars | ETA: 11h 24m 01s
  [2159/5830] GLD chunk 196/530 | 62850 bars | ETA: 11h 23m 50s
  [2160/5830] SPY chunk 198/530 | 63144 bars | ETA: 11h 23m 39s
  [2161/5830] QQQ chunk 198/530 | 63144 bars | ETA: 11h 23m 28s
  [2162/5830] AAPL chunk 198/530 | 63144 bars | ETA: 11h 23m 16s
  [2163/5830] NVDA chunk 197/530 | 63114 bars | ETA: 11h 23m 05s
  [2164/5830] MSFT chunk 197/530 | 63114 bars | ETA: 11h 22m 54s
  [2165/5830] SMCI chunk 197/530 | 63162 bars | ETA: 11h 22m 43s
  [2166/5830] IWM chunk 197/530 | 63114 bars | ETA: 11h 22m 32s
  [2167/5830] HYG chunk 197/530 | 63114 bars | ETA: 11h 22m 20s
  [2168/5830] LQD chunk 197/530 | 63114 bars | ETA: 11h 22m 09s
  [2169/5830] TLT chunk 197/530 | 63114 bars | ETA: 11h 21m 58s
  [2170/5830] GLD chunk 197/530 | 63114 bars | ETA: 11h 21m 47s
  [2171/5830] SPY chunk 199/530 | 63486 bars | ETA: 11h 21m 36s
  [2172/5830] QQQ chunk 199/530 | 63486 bars | ETA: 11h 21m 25s
  [2173/5830] AAPL chunk 199/530 | 63486 bars | ETA: 11h 21m 14s
  [2174/5830] NVDA chunk 198/530 | 63456 bars | ETA: 11h 21m 02s
  [2175/5830] MSFT chunk 198/530 | 63456 bars | ETA: 11h 20m 51s
  [2176/5830] SMCI chunk 198/530 | 63504 bars | ETA: 11h 20m 40s
  [2177/5830] IWM chunk 198/530 | 63456 bars | ETA: 11h 20m 29s
  [2178/5830] HYG chunk 198/530 | 63456 bars | ETA: 11h 20m 18s
  [2179/5830] LQD chunk 198/530 | 63456 bars | ETA: 11h 20m 06s
  [2180/5830] TLT chunk 198/530 | 63456 bars | ETA: 11h 19m 55s
  [2181/5830] GLD chunk 198/530 | 63456 bars | ETA: 11h 19m 44s
  [2182/5830] SPY chunk 200/530 | 63828 bars | ETA: 11h 19m 33s
  [2183/5830] QQQ chunk 200/530 | 63828 bars | ETA: 11h 19m 22s
  [2184/5830] AAPL chunk 200/530 | 63828 bars | ETA: 11h 19m 11s
  [2185/5830] NVDA chunk 199/530 | 63798 bars | ETA: 11h 18m 59s
  [2186/5830] MSFT chunk 199/530 | 63798 bars | ETA: 11h 18m 48s
  [2187/5830] SMCI chunk 199/530 | 63846 bars | ETA: 11h 18m 37s
  [2188/5830] IWM chunk 199/530 | 63798 bars | ETA: 11h 18m 26s
  [2189/5830] HYG chunk 199/530 | 63798 bars | ETA: 11h 18m 15s
  [2190/5830] LQD chunk 199/530 | 63798 bars | ETA: 11h 18m 04s
  [2191/5830] TLT chunk 199/530 | 63798 bars | ETA: 11h 17m 52s
  [2192/5830] GLD chunk 199/530 | 63798 bars | ETA: 11h 17m 41s
  [2193/5830] SPY chunk 201/530 | 64170 bars | ETA: 11h 17m 30s
    (saved 64512 partial bars for SPY)
  [2194/5830] QQQ chunk 201/530 | 64170 bars | ETA: 11h 17m 20s
    (saved 64512 partial bars for QQQ)
  [2195/5830] AAPL chunk 201/530 | 64170 bars | ETA: 11h 17m 09s
    (saved 64512 partial bars for AAPL)
  [2196/5830] NVDA chunk 200/530 | 64140 bars | ETA: 11h 16m 59s
    (saved 64482 partial bars for NVDA)
  [2197/5830] MSFT chunk 200/530 | 64140 bars | ETA: 11h 16m 48s
    (saved 64482 partial bars for MSFT)
  [2198/5830] SMCI chunk 200/530 | 64188 bars | ETA: 11h 16m 38s
    (saved 64530 partial bars for SMCI)
  [2199/5830] IWM chunk 200/530 | 64140 bars | ETA: 11h 16m 27s
    (saved 64482 partial bars for IWM)
  [2200/5830] HYG chunk 200/530 | 64140 bars | ETA: 11h 16m 17s
    (saved 64482 partial bars for HYG)
  [2201/5830] LQD chunk 200/530 | 64140 bars | ETA: 11h 16m 06s
    (saved 64482 partial bars for LQD)
  [2202/5830] TLT chunk 200/530 | 64140 bars | ETA: 11h 15m 56s
    (saved 64482 partial bars for TLT)
  [2203/5830] GLD chunk 200/530 | 64140 bars | ETA: 11h 15m 45s
    (saved 64482 partial bars for GLD)
  [2204/5830] SPY chunk 202/530 | 64512 bars | ETA: 11h 15m 35s
  [2205/5830] QQQ chunk 202/530 | 64512 bars | ETA: 11h 15m 24s
  [2206/5830] AAPL chunk 202/530 | 64512 bars | ETA: 11h 15m 12s
  [2207/5830] NVDA chunk 201/530 | 64482 bars | ETA: 11h 15m 01s
